id_sess;block;trial;dual;lines_first;decision;task;side;coherence;mu;meanTilt;sdTilt;tOn;tOff;rr;acc;tResp;id;seq;session;signed_mu;signed_coherence;s;sign_s
15wy03;4;19;1;1;1;orientation;1;NA;1.5461;0.7074;14.0085;164054.3191;164054.6222;0;0;0.5845;15;15;3;1.5461;NA;0.942266514072923;1
15wy03;4;19;1;1;2;motion;-1;0.0433;NA;NA;NA;164055.7008;164056.0567;1;0;0.0799;15;15;3;NA;-0.0433;0.562138858455104;1
15wy03;4;20;1;1;1;orientation;-1;NA;7.5924;-7.7495;15.6446;164058.4559;164058.7581;0;1;0.3046;15;15;3;-7.5924;NA;-1.0137903107038;-1
15wy03;4;20;1;1;2;motion;1;0.0134;NA;NA;NA;164059.5723;164059.9244;1;1;0.291;15;15;3;NA;0.0134;1.26239124163594;1
15wy03;4;21;1;1;1;orientation;1;NA;7.5595;8.7505;15.8524;164062.2947;164062.597;1;1;0.2756;15;15;3;7.5595;NA;2.22940905498362;1
15wy03;4;21;1;1;2;motion;1;0.146;NA;NA;NA;164063.4931;164063.8457;1;1;0.29;15;15;3;NA;0.146;2.90001850812233;1
15wy03;4;22;1;1;1;orientation;-1;NA;3.4815;-6.0707;16.0614;164066.0802;164066.3823;0;1;0.3771;15;15;3;-3.4815;NA;-0.133869754707234;-1
15wy03;4;22;1;1;2;motion;1;0.0958;NA;NA;NA;164067.285;164067.6394;1;1;0.2233;15;15;3;NA;0.0958;2.28004197133789;1
15wy03;4;23;1;1;1;orientation;-1;NA;0.7955;-0.8135;15.4116;164070.0768;164070.379;1;0;0.6677;15;15;3;-0.7955;NA;0.441057052903455;1
15wy03;4;23;1;1;2;motion;-1;0.2017;NA;NA;NA;164071.6048;164071.9571;0;1;0.402;15;15;3;NA;-0.2017;-1.39412176757389;-1
15wy03;4;24;1;1;1;orientation;-1;NA;8.2524;-8.4699;14.2695;164074.4059;164074.708;0;1;0.2438;15;15;3;-8.2524;NA;-1.15506048681067;-1
15wy03;4;24;1;1;2;motion;1;0.137;NA;NA;NA;164075.4767;164075.8286;1;1;0.2913;15;15;3;NA;0.137;2.78886733618886;1
15wy03;4;25;1;1;1;orientation;1;NA;10.8056;11.8189;14.5328;164078.45;164078.7569;1;1;0.1938;15;15;3;10.8056;NA;2.92422287113591;1
15wy03;4;25;1;1;2;motion;1;0.0355;NA;NA;NA;164079.4958;164079.9134;1;1;0.2225;15;15;3;NA;0.0355;1.53532911938367;1
15wy03;4;26;1;1;1;orientation;1;NA;8.5616;10.3914;14.1953;164082.0595;164082.3636;1;1;0.1724;15;15;3;8.5616;NA;2.44390427237255;1
15wy03;4;26;1;1;2;motion;1;0.2214;NA;NA;NA;164083.0963;164083.5134;1;1;0.2541;15;15;3;NA;0.2214;3.83121832632047;1
15wy03;4;27;1;1;1;orientation;1;NA;4.5124;4.9717;14.8044;164085.9953;164086.2997;1;1;0.6839;15;15;3;4.5124;NA;1.57719033738476;1
15wy03;4;27;1;1;2;motion;1;0.0206;NA;NA;NA;164087.5124;164087.9297;1;1;0.3667;15;15;3;NA;0.0206;1.35131217918271;1
15wy03;4;28;1;1;1;orientation;1;NA;1.7002;1.4804;15.0133;164090.7932;164091.0977;1;1;0.749;15;15;3;1.7002;NA;0.975250959736664;1
15wy03;4;28;1;1;2;motion;1;0.1067;NA;NA;NA;164092.3946;164092.8128;0;0;1.1151;15;15;3;NA;0.1067;2.41465839067953;1
15wy03;4;29;1;1;1;orientation;-1;NA;6.563;-7.4983;15.7404;164095.8235;164096.128;0;1;0.344;15;15;3;-6.563;NA;-0.79345164512136;-1
15wy03;4;29;1;1;2;motion;1;0.0272;NA;NA;NA;164097.0152;164097.4171;1;1;0.3019;15;15;3;NA;0.0272;1.43282303860058;1
15wy03;4;30;1;1;1;orientation;-1;NA;5.1999;-4.7329;16.4293;164099.7743;164100.0765;0;1;0.2834;15;15;3;-5.1999;NA;-0.501685922316397;-1
15wy03;4;30;1;1;2;motion;1;0.075;NA;NA;NA;164100.8851;164101.239;1;1;0.2409;15;15;3;NA;0.075;2.02315926286943;1
15wy03;4;31;1;1;1;orientation;1;NA;6.8765;8.3759;14.1388;164103.3337;164103.6366;1;1;0.2261;15;15;3;6.8765;NA;2.08321582728514;1
15wy03;4;31;1;1;2;motion;1;0.1374;NA;NA;NA;164104.3904;164104.7407;1;1;0.3553;15;15;3;NA;0.1374;2.79380738827479;1
15wy03;4;32;1;1;1;orientation;-1;NA;1.1886;-2.2145;13.9499;164107.7526;164108.0548;0;1;0.2897;15;15;3;-1.1886;NA;0.356915679831317;1
15wy03;4;32;1;1;2;motion;1;0.1625;NA;NA;NA;164108.8848;164109.2387;1;1;0.1617;15;15;3;NA;0.1625;3.10379565666702;1
15wy03;4;33;1;1;1;orientation;1;NA;7.4205;7.7945;14.0957;164111.8039;164112.106;1;1;0.2217;15;15;3;7.4205;NA;2.19965669971262;1
15wy03;4;33;1;1;2;motion;1;0.1573;NA;NA;NA;164112.8684;164113.2218;1;1;0.225;15;15;3;NA;0.1573;3.0395749795499;1
15wy03;4;34;1;1;1;orientation;-1;NA;0.3253;-0.3086;15.7467;164115.2868;164115.5891;1;0;0.2265;15;15;3;-0.3253;NA;0.541701351093532;1
15wy03;4;34;1;1;2;motion;-1;0.1805;NA;NA;NA;164116.341;164116.693;0;1;0.2578;15;15;3;NA;-0.1805;-1.1322990070195;-1
15wy03;4;35;1;1;1;orientation;-1;NA;0.516;-2.2802;15.4492;164118.7912;164119.0933;0;1;0.7706;15;15;3;-0.516;NA;0.500882832027501;1
15wy03;4;35;1;1;2;motion;1;0.0672;NA;NA;NA;164120.3732;164120.7233;1;1;0.2286;15;15;3;NA;0.0672;1.92682824719376;1
15wy03;4;36;1;1;1;orientation;1;NA;5.5718;4.957;15.2063;164123.3657;164123.6721;1;1;0.4639;15;15;3;5.5718;NA;1.80395037460842;1
15wy03;4;36;1;1;2;motion;1;0.1606;NA;NA;NA;164124.6792;164125.0946;1;1;0.1933;15;15;3;NA;0.1606;3.08033040925884;1
15wy03;4;37;1;1;1;orientation;-1;NA;8.3913;-7.1964;15.763;164127.7795;164128.0868;0;1;0.2559;15;15;3;-8.3913;NA;-1.18479143750953;-1
15wy03;4;37;1;1;2;motion;1;0.1707;NA;NA;NA;164128.8581;164129.2777;1;1;0.0102;15;15;3;NA;0.1707;3.20506672442862;1
15wy03;4;38;1;1;1;orientation;1;NA;4.2151;5.8231;14.1286;164131.5507;164131.8552;1;1;0.5363;15;15;3;4.2151;NA;1.51355454442025;1
15wy03;4;38;1;1;2;motion;1;0.1452;NA;NA;NA;164132.9839;164133.3708;1;1;0.2691;15;15;3;NA;0.1452;2.89013840395046;1
15wy03;4;39;1;1;1;orientation;-1;NA;10.7369;-14.2147;15.5695;164136.2027;164136.5049;0;1;0.2704;15;15;3;-10.7369;NA;-1.68685708156449;-1
15wy03;4;39;1;1;2;motion;1;0.136;NA;NA;NA;164137.3011;164137.654;1;1;0.1135;15;15;3;NA;0.136;2.77651720597403;1
15wy03;4;40;1;1;1;orientation;-1;NA;7.1782;-7.7557;16.3839;164140.0712;164140.3734;0;1;0.4664;15;15;3;-7.1782;NA;-0.925132572910673;-1
15wy03;4;40;1;1;2;motion;1;0.1928;NA;NA;NA;164141.3167;164141.6705;1;1;0.1293;15;15;3;NA;0.1928;3.47800460217635;1
15wy03;4;41;1;1;1;orientation;1;NA;7.2065;7.3471;16.6013;164144.4387;164144.7409;1;1;0.2433;15;15;3;7.2065;NA;2.15385091533858;1
15wy03;4;41;1;1;2;motion;1;0.1228;NA;NA;NA;164145.5246;164145.8816;1;1;0.0303;15;15;3;NA;0.1228;2.61349548713828;1
15wy03;4;42;1;1;1;orientation;1;NA;4.3226;5.083;14.4848;164147.8411;164148.1433;1;1;0.2646;15;15;3;4.3226;NA;1.53656445946796;1
15wy03;4;42;1;1;2;motion;1;0.0464;NA;NA;NA;164148.9324;164149.2867;1;1;0.0812;15;15;3;NA;0.0464;1.66994553872531;1
15wy03;4;43;1;1;1;orientation;1;NA;6.1216;7.5105;15.0277;164151.4472;164151.7507;1;1;0.1771;15;15;3;6.1216;NA;1.92163271221987;1
15wy03;4;43;1;1;2;motion;1;0.1306;NA;NA;NA;164152.4696;164152.8217;1;1;0.0331;15;15;3;NA;0.1306;2.70982650281395;1
15wy03;4;44;1;1;1;orientation;-1;NA;3.549;-2.9248;14.6512;164155.1942;164155.4963;1;0;0.7031;15;15;3;-3.549;NA;-0.148317840899983;-1
15wy03;4;44;1;1;2;motion;-1;0.0669;NA;NA;NA;164156.724;164157.081;1;0;0.1578;15;15;3;NA;-0.0669;0.270675785385128;1
15wy03;4;45;1;1;1;orientation;-1;NA;0.9294;-3.3046;15.6884;164159.9081;164160.2104;1;0;0.5974;15;15;3;-0.9294;NA;0.41239633081147;1
15wy03;4;45;1;1;2;motion;-1;0.1502;NA;NA;NA;164161.364;164161.7181;0;1;0.2738;15;15;3;NA;-0.1502;-0.758090061510169;-1
15wy03;4;46;1;1;1;orientation;1;NA;6.8297;5.8865;15.1424;164164.0307;164164.3335;1;1;0.2026;15;15;3;6.8297;NA;2.07319848752484;1
15wy03;4;46;1;1;2;motion;1;0.0578;NA;NA;NA;164165.0771;164165.4304;1;1;0.2404;15;15;3;NA;0.0578;1.81073702317437;1
15wy03;4;47;1;1;1;orientation;1;NA;1.238;2.5931;16.2891;164167.91;164168.2161;1;1;0.4786;15;15;3;1.238;NA;0.876319027317579;1
15wy03;4;47;1;1;2;motion;1;0.0832;NA;NA;NA;164169.1751;164169.5924;1;1;0.1116;15;15;3;NA;0.0832;2.12443033063104;1
15wy03;4;48;1;1;1;orientation;-1;NA;4.5042;-3.1113;15.3884;164171.8913;164172.1957;1;0;0.2441;15;15;3;-4.5042;NA;-0.352774313956472;-1
15wy03;4;48;1;1;2;motion;-1;0.0143;NA;NA;NA;164173;164173.4207;1;0;0.2833;15;15;3;NA;-0.0143;0.92029263468516;1
15wy03;4;49;1;1;1;orientation;1;NA;11.09;12.162;14.4504;164176.3229;164176.6278;1;1;0.196;15;15;3;11.09;NA;2.98509747429469;1
15wy03;4;49;1;1;2;motion;1;0.1213;NA;NA;NA;164177.3853;164177.8055;1;1;0.0573;15;15;3;NA;0.1213;2.59497029181604;1
15wy03;4;50;1;1;1;orientation;1;NA;6.704;7.9171;14.0874;164180.1209;164180.4258;1;1;0.3023;15;15;3;6.704;NA;2.04629294034812;1
15wy03;4;50;1;1;2;motion;1;0.0015;NA;NA;NA;164181.2415;164181.659;1;1;0.045;15;15;3;NA;0.0015;1.11542469207947;1
15wy03;5;1;1;1;1;orientation;1;NA;3.083;2.5741;14.3495;164189.869;164190.1734;1;1;0.3627;15;15;3;3.083;NA;1.2712333832527;1
15wy03;5;1;1;1;2;motion;1;0.0072;NA;NA;NA;164191.1284;164191.5413;1;1;0.0826;15;15;3;NA;0.0072;1.18582043430399;1
15wy03;5;2;1;1;1;orientation;1;NA;3.5461;3.9275;16.5222;164194.0145;164194.3189;1;1;0.2799;15;15;3;3.5461;NA;1.37035795682102;1
15wy03;5;2;1;1;2;motion;1;0.178;NA;NA;NA;164195.1444;164195.5573;1;1;0.1792;15;15;3;NA;0.178;3.29522267499687;1
15wy03;5;3;1;1;1;orientation;1;NA;8.0461;8.2003;14.987;164198.1723;164198.4765;1;1;0.1863;15;15;3;8.0461;NA;2.33356370300423;1
15wy03;5;3;1;1;2;motion;1;0.0298;NA;NA;NA;164199.2399;164199.6575;1;1;0.0933;15;15;3;NA;0.0298;1.46493337715914;1
15wy03;5;4;1;1;1;orientation;-1;NA;1.3729;-1.5057;14.5411;164201.9157;164202.2197;1;0;0.4591;15;15;3;-1.3729;NA;0.317467053382081;1
15wy03;5;4;1;1;2;motion;-1;0.0541;NA;NA;NA;164203.2066;164203.6288;0;1;0.5385;15;15;3;NA;-0.0541;0.428757452134946;1
15wy03;5;5;1;1;1;orientation;1;NA;5.8747;4.869;14.7894;164206.1244;164206.4288;1;1;0.2506;15;15;3;5.8747;NA;1.86878482361262;1
15wy03;5;5;1;1;2;motion;1;0.2231;NA;NA;NA;164207.2395;164207.6573;1;1;0.1742;15;15;3;NA;0.2231;3.85221354768568;1
15wy03;5;6;1;1;1;orientation;-1;NA;2.6427;-0.6529;15.7651;164210.0198;164210.3239;1;0;0.1949;15;15;3;-2.6427;NA;0.045671796381316;1
15wy03;5;6;1;1;2;motion;-1;0.0663;NA;NA;NA;164211.0476;164211.4564;1;0;0.3104;15;15;3;NA;-0.0663;0.278085863514026;1
15wy03;5;7;1;1;1;orientation;1;NA;1.4932;1.5966;15.9718;164214.0722;164214.3764;1;1;0.336;15;15;3;1.4932;NA;0.930943495412236;1
15wy03;5;7;1;1;2;motion;1;0.0676;NA;NA;NA;164215.2891;164215.7068;1;1;0.2858;15;15;3;NA;0.0676;1.9317682992797;1
15wy03;5;8;1;1;1;orientation;-1;NA;0.4145;-1.2482;15.9935;164218.3843;164218.6884;1;0;0.2473;15;15;3;-0.4145;NA;0.522608472746967;1
15wy03;5;8;1;1;2;motion;-1;0.0615;NA;NA;NA;164219.5118;164219.9188;0;1;0.5365;15;15;3;NA;-0.0615;0.337366488545208;1
15wy03;5;9;1;1;1;orientation;-1;NA;0.952;-1.3786;16.3355;164222.6845;164222.9886;1;0;0.2502;15;15;3;-0.952;NA;0.407558897508417;1
15wy03;5;9;1;1;2;motion;-1;0.1145;NA;NA;NA;164223.7867;164224.2063;1;0;0.2166;15;15;3;NA;-0.1145;-0.317190412840756;-1
15wy03;5;10;1;1;1;orientation;1;NA;8.1977;8.6993;14.5508;164226.3812;164226.6852;1;1;0.1552;15;15;3;8.1977;NA;2.36601303436453;1
15wy03;5;10;1;1;2;motion;1;0.081;NA;NA;NA;164227.3871;164227.8068;1;1;0.1683;15;15;3;NA;0.081;2.09726004415841;1
15wy03;5;11;1;1;1;orientation;1;NA;2.1201;2.8958;14.1495;164230.1515;164230.456;1;1;0.1749;15;15;3;2.1201;NA;1.06512875814163;1
15wy03;5;11;1;1;2;motion;1;0.1508;NA;NA;NA;164231.1757;164231.5894;1;1;0.2254;15;15;3;NA;0.1508;2.95929913315351;1
15wy03;5;12;1;1;1;orientation;1;NA;1.4826;0.6122;15.471;164234.2668;164234.5712;1;1;0.2373;15;15;3;1.4826;NA;0.928674610765671;1
15wy03;5;12;1;1;2;motion;1;0.0188;NA;NA;NA;164235.3545;164235.7724;1;1;0.1869;15;15;3;NA;0.0188;1.32908194479602;1
15wy03;5;13;1;1;1;orientation;1;NA;1.7229;1.9825;14.9477;164238.2086;164238.5115;1;1;0.6809;15;15;3;1.7229;NA;0.980109797611855;1
15wy03;5;13;1;1;2;motion;1;0.1325;NA;NA;NA;164239.7341;164240.0839;0;0;0.4835;15;15;3;NA;0.1325;2.73329175022213;1
15wy03;5;14;1;1;1;orientation;-1;NA;2.5366;-2.0742;13.7395;164242.9269;164243.2296;0;1;0.6347;15;15;3;-2.5366;NA;0.0683820474191024;1
15wy03;5;14;1;1;2;motion;1;0.1806;NA;NA;NA;164244.3891;164244.7431;1;1;0.3205;15;15;3;NA;0.1806;3.32733301355543;1
15wy03;5;15;1;1;1;orientation;1;NA;3.3104;4.1659;15.618;164247.0427;164247.3461;1;1;0.2932;15;15;3;3.3104;NA;1.31990738029315;1
15wy03;5;15;1;1;2;motion;1;0.0748;NA;NA;NA;164248.1809;164248.5318;1;1;0.1791;15;15;3;NA;0.0748;2.02068923682647;1
15wy03;5;16;1;1;1;orientation;1;NA;1.3953;1.2315;14.9199;164250.875;164251.1784;1;1;1.725;15;15;3;1.3953;NA;0.909988419289717;1
15wy03;5;16;1;1;2;motion;1;0.157;NA;NA;NA;164253.4447;164253.7982;1;1;0.3379;15;15;3;NA;0.157;3.03586994048545;1
15wy03;5;17;1;1;1;orientation;1;NA;7.3128;7.3318;15.3105;164256.234;164256.5363;1;1;0.3522;15;15;3;7.3128;NA;2.17660397552064;1
15wy03;5;17;1;1;2;motion;1;0.0939;NA;NA;NA;164257.4282;164257.7814;1;1;0.2587;15;15;3;NA;0.0939;2.25657672392971;1
15wy03;5;18;1;1;1;orientation;1;NA;9.6515;10.5507;14.951;164260.3295;164260.6318;1;1;0.2243;15;15;3;9.6515;NA;2.67719270409812;1
15wy03;5;18;1;1;2;motion;1;0.2187;NA;NA;NA;164261.3976;164261.7493;1;1;0.2589;15;15;3;NA;0.2187;3.79787297474043;1
15wy03;5;19;1;1;1;orientation;-1;NA;7.673;-6.7176;14.77;164263.921;164264.2231;0;1;0.5208;15;15;3;-7.673;NA;-1.03104239584655;-1
15wy03;5;19;1;1;2;motion;1;0.1474;NA;NA;NA;164265.2687;164265.6257;1;1;0.4304;15;15;3;NA;0.1474;2.91730869042309;1
15wy03;5;20;1;1;1;orientation;1;NA;6.0922;6.1466;16.1667;164268.4205;164268.7249;1;1;0.1939;15;15;3;6.0922;NA;1.91533976801148;1
15wy03;5;20;1;1;2;motion;1;0.2162;NA;NA;NA;164269.4652;164269.8681;1;1;0.204;15;15;3;NA;0.2162;3.76699764920336;1
15wy03;5;21;1;1;1;orientation;1;NA;0.9332;1.555;14.615;164272.2921;164272.5949;1;1;0.1811;15;15;3;0.9332;NA;0.81107789144277;1
15wy03;5;21;1;1;2;motion;1;0.1015;NA;NA;NA;164273.317;164273.6691;1;1;0.274;15;15;3;NA;0.1015;2.35043771356242;1
15wy03;5;22;1;1;1;orientation;1;NA;6.5024;7.6866;16.2359;164276.4489;164276.751;1;1;0.3131;15;15;3;6.5024;NA;2.00314132291911;1
15wy03;5;22;1;1;2;motion;1;0.0775;NA;NA;NA;164277.6367;164277.9914;1;1;0.2074;15;15;3;NA;0.0775;2.05403458840651;1
15wy03;5;23;1;1;1;orientation;1;NA;6.4038;4.9882;14.6408;164280.4862;164280.7884;1;1;0.1465;15;15;3;6.4038;NA;1.98203641479163;1
15wy03;5;23;1;1;2;motion;1;0.2155;NA;NA;NA;164281.4927;164281.8468;1;1;0.288;15;15;3;NA;0.2155;3.75835255805298;1
15wy03;5;24;1;1;1;orientation;1;NA;1.2152;1.516;16.0532;164284.5233;164284.8266;1;1;0.2695;15;15;3;1.2152;NA;0.871438784870251;1
15wy03;5;24;1;1;2;motion;1;0.1203;NA;NA;NA;164285.6533;164286.0076;1;1;0.1272;15;15;3;NA;0.1203;2.58262016160121;1
15wy03;5;25;1;1;1;orientation;1;NA;5.8493;4.3642;14.5013;164288.1402;164288.4436;1;1;0.1873;15;15;3;5.8493;NA;1.86334806228972;1
15wy03;5;25;1;1;2;motion;1;0.0211;NA;NA;NA;164289.189;164289.5453;1;1;0.1112;15;15;3;NA;0.0211;1.35748724429012;1
15wy03;5;26;1;1;1;orientation;-1;NA;10.9075;-10.5116;15.0599;164291.6283;164291.9305;0;1;0.3164;15;15;3;-10.9075;NA;-1.72337328163091;-1
15wy03;5;26;1;1;2;motion;1;0.2039;NA;NA;NA;164292.7562;164293.1118;1;1;0.079;15;15;3;NA;0.2039;3.61509104756096;1
15wy03;5;27;1;1;1;orientation;-1;NA;8.8948;-7.7847;17.4017;164295.23;164295.5323;0;1;0.4913;15;15;3;-8.8948;NA;-1.29256345822136;-1
15wy03;5;27;1;1;2;motion;1;0.2007;NA;NA;NA;164296.5163;164296.8674;1;1;0.1327;15;15;3;NA;0.2007;3.5755706308735;1
15wy03;5;28;1;1;1;orientation;-1;NA;10.3981;-8.4892;14.4279;164298.9127;164299.2149;0;1;0.3448;15;15;3;-10.3981;NA;-1.61433839116297;-1
15wy03;5;28;1;1;2;motion;1;0.1914;NA;NA;NA;164300.069;164300.4238;1;1;0.0322;15;15;3;NA;0.1914;3.46071441987559;1
15wy03;5;29;1;1;1;orientation;1;NA;6.7019;6.9505;15.1047;164302.5693;164302.8715;1;1;0.241;15;15;3;6.7019;NA;2.04584344433323;1
15wy03;5;29;1;1;2;motion;1;0.0373;NA;NA;NA;164303.6692;164304.0236;1;1;0.1759;15;15;3;NA;0.0373;1.55755935377036;1
15wy03;5;30;1;1;1;orientation;-1;NA;3.4648;-3.5242;15.0129;164306.1637;164306.4659;0;1;0.7579;15;15;3;-3.4648;NA;-0.130295191160288;-1
15wy03;5;30;1;1;2;motion;1;0.179;NA;NA;NA;164307.7333;164308.0902;1;1;0.0459;15;15;3;NA;0.179;3.3075728052117;1
15wy03;5;31;1;1;1;orientation;-1;NA;1.3272;-2.4501;14.5375;164310.3235;164310.6263;0;1;0.4046;15;15;3;-1.3272;NA;0.327248942848875;1
15wy03;5;31;1;1;2;motion;1;0.0717;NA;NA;NA;164311.5572;164311.9109;1;1;0.048;15;15;3;NA;0.0717;1.9824038331605;1
15wy03;5;32;1;1;1;orientation;1;NA;0.3562;2.1054;13.74;164314.3164;164314.6205;1;1;0.4114;15;15;3;0.3562;NA;0.687573510209945;1
15wy03;5;32;1;1;2;motion;1;0.142;NA;NA;NA;164315.5457;164315.948;1;1;0.091;15;15;3;NA;0.142;2.85061798726301;1
15wy03;5;33;1;1;1;orientation;1;NA;2.4687;3.1439;16.0483;164318.4033;164318.7056;1;1;0.4059;15;15;3;2.4687;NA;1.13974509661262;1
15wy03;5;33;1;1;2;motion;1;0.1603;NA;NA;NA;164319.685;164320.0395;1;1;0.1606;15;15;3;NA;0.1603;3.07662537019439;1
15wy03;5;34;1;1;1;orientation;-1;NA;6.2407;-5.5217;14.7413;164322.5636;164322.8658;0;1;0.7736;15;15;3;-6.2407;NA;-0.724464709122504;-1
15wy03;5;34;1;1;2;motion;1;0.1917;NA;NA;NA;164324.1642;164324.5162;1;1;0.5162;15;15;3;NA;0.1917;3.46441945894004;1
15wy03;5;35;1;1;1;orientation;-1;NA;6.9131;-7.1512;14.8716;164327.2361;164327.5384;1;0;0.6776;15;15;3;-6.9131;NA;-0.868389052174413;-1
15wy03;5;35;1;1;2;motion;-1;0.0375;NA;NA;NA;164328.7567;164329.11;0;1;0.8026;15;15;3;NA;-0.0375;0.633769613701116;1
15wy03;5;36;1;1;1;orientation;-1;NA;8.3353;-6.8319;13.7529;164332.0841;164332.3864;0;1;1.237;15;15;3;-8.3353;NA;-1.17280487711258;-1
15wy03;5;36;1;1;2;motion;1;0.0917;NA;NA;NA;164334.1322;164334.4889;1;1;0.35;15;15;3;NA;0.0917;2.22940643745709;1
15wy03;5;37;1;1;1;orientation;-1;NA;0.0128;-1.5187;13.3823;164337.2341;164337.5363;0;1;0.3757;15;15;3;-0.0128;NA;0.608590639022922;1
15wy03;5;37;1;1;2;motion;1;0.2064;NA;NA;NA;164338.4369;164338.7929;1;1;0.207;15;15;3;NA;0.2064;3.64596637309803;1
15wy03;5;38;1;1;1;orientation;1;NA;9.8546;10.0138;15.4957;164341.5468;164341.8491;1;1;0.1418;15;15;3;9.8546;NA;2.72066539010919;1
15wy03;5;38;1;1;2;motion;1;0.0085;NA;NA;NA;164342.533;164342.8885;0;0;2.0144;15;15;3;NA;0.0085;1.20187560358327;1
15wy03;5;39;1;1;1;orientation;-1;NA;2.566;-3.3499;14.5465;164346.8192;164347.1213;0;1;0.8227;15;15;3;-2.566;NA;0.0620891032107054;1
15wy03;5;39;1;1;2;motion;1;0.1061;NA;NA;NA;164348.4533;164348.809;1;1;0.2227;15;15;3;NA;0.1061;2.40724831255063;1
15wy03;5;40;1;1;1;orientation;-1;NA;10.94;-11.3019;14.5336;164351.4352;164351.7375;0;1;0.2225;15;15;3;-10.94;NA;-1.73032976757556;-1
15wy03;5;40;1;1;2;motion;1;0.1858;NA;NA;NA;164352.4853;164352.8421;1;1;0.1902;15;15;3;NA;0.1858;3.39155369067254;1
15wy03;5;41;1;1;1;orientation;1;NA;10.662;11.0221;15.0189;164355.1034;164355.4068;1;1;0.1368;15;15;3;10.662;NA;2.8934859055466;1
15wy03;5;41;1;1;2;motion;1;0.1437;NA;NA;NA;164356.0853;164356.442;1;1;0.1417;15;15;3;NA;0.1437;2.87161320862822;1
15wy03;5;42;1;1;1;orientation;1;NA;1.176;2.4719;15.0527;164358.8126;164359.1165;1;1;0.4744;15;15;3;1.176;NA;0.863048192592389;1
15wy03;5;42;1;1;2;motion;1;0.0733;NA;NA;NA;164360.1357;164360.5144;1;1;0.3902;15;15;3;NA;0.0733;2.00216404150422;1
15wy03;5;43;1;1;1;orientation;-1;NA;2.4221;-4.4433;15.2248;164362.9744;164363.2767;1;0;0.2515;15;15;3;-2.4221;NA;0.0928902825164307;1
15wy03;5;43;1;1;2;motion;-1;0.0713;NA;NA;NA;164364.0849;164364.4416;1;0;0.2373;15;15;3;NA;-0.0713;0.216335212439879;1
15wy03;5;44;1;1;1;orientation;-1;NA;1.4693;-0.7438;14.5638;164367.1375;164367.4402;1;0;0.3922;15;15;3;-1.4693;NA;0.296833045841623;1
15wy03;5;44;1;1;2;motion;-1;0.0217;NA;NA;NA;164368.3733;164368.7258;1;0;0.2104;15;15;3;NA;-0.0217;0.828901671095422;1
15wy03;5;45;1;1;1;orientation;-1;NA;8.5051;-6.4464;14.4509;164371.067;164371.3692;1;0;0.6377;15;15;3;-8.5051;NA;-1.2091498406019;-1
15wy03;5;45;1;1;2;motion;-1;0.1048;NA;NA;NA;164372.5811;164372.9371;0;1;0.815;15;15;3;NA;-0.1048;-0.19739414975691;-1
15wy03;5;46;1;1;1;orientation;-1;NA;9.7932;-12.084;16.0457;164376.3908;164376.693;0;1;0.6266;15;15;3;-9.7932;NA;-1.48486213430381;-1
15wy03;5;46;1;1;2;motion;1;0.2043;NA;NA;NA;164377.8292;164378.18;1;1;0.2604;15;15;3;NA;0.2043;3.62003109964689;1
15wy03;5;47;1;1;1;orientation;1;NA;4.0907;2.6762;16.7772;164380.5685;164380.8715;1;1;0.2714;15;15;3;4.0907;NA;1.48692725668132;1
15wy03;5;47;1;1;2;motion;1;0.0891;NA;NA;NA;164381.685;164382.0407;1;1;0.1422;15;15;3;NA;0.0891;2.19729609889853;1
15wy03;5;48;1;1;1;orientation;1;NA;5.8018;6.9551;15.4082;164384.8235;164385.1258;1;1;0.2265;15;15;3;5.8018;NA;1.85318089052445;1
15wy03;5;48;1;1;2;motion;1;0.1232;NA;NA;NA;164385.8935;164386.2437;1;1;0.1482;15;15;3;NA;0.1232;2.61843553922422;1
15wy03;5;49;1;1;1;orientation;-1;NA;8.9072;-7.6132;15.239;164388.4461;164388.7483;0;1;0.1706;15;15;3;-8.9072;NA;-1.2952176251664;-1
15wy03;5;49;1;1;2;motion;1;0.0586;NA;NA;NA;164389.4613;164389.8135;1;1;0.3222;15;15;3;NA;0.0586;1.82061712734623;1
15wy03;5;50;1;1;1;orientation;-1;NA;2.3313;-2.4604;17.5409;164392.5903;164392.8924;1;0;0.5077;15;15;3;-2.3313;NA;0.112325634017194;1
15wy03;5;50;1;1;2;motion;-1;0.1904;NA;NA;NA;164393.9422;164394.2931;1;0;0.3224;15;15;3;NA;-0.1904;-1.25456529614631;-1
15wy03;6;1;1;1;1;orientation;-1;NA;4.2479;-5.1413;15.8246;164404.7227;164405.0275;0;1;0.9318;15;15;3;-4.2479;NA;-0.297914395568304;-1
15wy03;6;1;1;1;2;motion;1;0.0989;NA;NA;NA;164406.4884;164406.9108;1;1;0.233;15;15;3;NA;0.0989;2.31832737500386;1
15wy03;6;2;1;1;1;orientation;1;NA;7.0257;7.0719;13.9393;164409.444;164409.7488;1;1;0.1942;15;15;3;7.0257;NA;2.11515144891415;1
15wy03;6;2;1;1;2;motion;1;0.1716;NA;NA;NA;164410.5042;164410.9274;1;1;0.1682;15;15;3;NA;0.1716;3.21618184162196;1
15wy03;6;3;1;1;1;orientation;1;NA;3.2728;4.3932;15.2082;164413.2602;164413.5646;1;1;0.2833;15;15;3;3.2728;NA;1.31185926116949;1
