id_sess,block,trial,dual,lines_first,decision,task,side,coherence,mu,meanTilt,sdTilt,tOn,tOff,rr,acc,tResp,Unnamed: 17,id,seq,signed_mu,signed_coherence,session,id_session
18cl03,5,40,1,0,2,orientation,1,NaN,5.0379,6.2833,14.9757,342625.2672,342625.5693,1,1,0.2282,NaN,18,01,5.0379,NaN,3.0,18_3.0
18cl03,5,41,1,0,1,motion,-1,0.6192,NaN,NaN,NaN,342627.8725,342628.2281,0,1,0.2248,NaN,18,01,NaN,-0.6192,3.0,18_3.0
18cl03,5,41,1,0,2,orientation,1,NaN,9.0004,11.8296,16.2052,342629.0591,342629.3614,1,1,0.307,NaN,18,01,9.0004,NaN,3.0,18_3.0
18cl03,5,42,1,0,1,motion,1,0.8562,NaN,NaN,NaN,342631.8766,342632.2894,1,1,0.1166,NaN,18,01,NaN,0.8562,3.0,18_3.0
18cl03,5,42,1,0,2,orientation,1,NaN,0.8415,0.6194,16.6579,342632.9707,342633.2748,1,1,0.0425,NaN,18,01,0.8415,NaN,3.0,18_3.0
18cl03,5,43,1,0,1,motion,-1,0.5471,NaN,NaN,NaN,342635.5938,342635.983,0,1,0.2464,NaN,18,01,NaN,-0.5471,3.0,18_3.0
18cl03,5,43,1,0,2,orientation,1,NaN,8.3981,9.9603,13.8161,342636.7888,342637.091,1,1,0.0826,NaN,18,01,8.3981,NaN,3.0,18_3.0
18cl03,5,44,1,0,1,motion,1,0.6162,NaN,NaN,NaN,342639.5724,342639.9275,1,1,0.1901,NaN,18,01,NaN,0.6162,3.0,18_3.0
18cl03,5,44,1,0,2,orientation,1,NaN,1.3761,2.3622,14.8358,342640.6915,342640.9936,1,1,0.1468,NaN,18,01,1.3761,NaN,3.0,18_3.0
18cl03,5,45,1,0,1,motion,1,0.934,NaN,NaN,NaN,342643.2655,342643.616,1,1,0.1655,NaN,18,01,NaN,0.934,3.0,18_3.0
18cl03,5,45,1,0,2,orientation,1,NaN,6.7107,6.5444,15.765,342644.34,342644.6421,1,1,0.2112,NaN,18,01,6.7107,NaN,3.0,18_3.0
18cl03,5,46,1,0,1,motion,1,0.4267,NaN,NaN,NaN,342647.127,342647.4809,1,1,0.1725,NaN,18,01,NaN,0.4267,3.0,18_3.0
18cl03,5,46,1,0,2,orientation,1,NaN,3.5879,2.9189,15.1393,342648.2117,342648.5139,1,1,0.2111,NaN,18,01,3.5879,NaN,3.0,18_3.0
18cl03,5,47,1,0,1,motion,-1,0.5663,NaN,NaN,NaN,342650.9828,342651.3341,0,1,0.2068,NaN,18,01,NaN,-0.5663,3.0,18_3.0
18cl03,5,47,1,0,2,orientation,1,NaN,7.2746,6.5724,15.2019,342652.0988,342652.4011,1,1,0.1805,NaN,18,01,7.2746,NaN,3.0,18_3.0
18cl03,5,48,1,0,1,motion,-1,0.2271,NaN,NaN,NaN,342654.9057,342655.2599,1,0,0.2005,NaN,18,01,NaN,-0.2271,3.0,18_3.0
18cl03,5,48,1,0,2,orientation,-1,NaN,1.351,-1.2706,15.6725,342656.0209,342656.3233,1,0,0.2263,NaN,18,01,-1.351,NaN,3.0,18_3.0
18cl03,5,49,1,0,1,motion,1,0.3876,NaN,NaN,NaN,342658.9496,342659.3,1,1,0.1924,NaN,18,01,NaN,0.3876,3.0,18_3.0
18cl03,5,49,1,0,2,orientation,1,NaN,3.3971,3.104,15.7494,342660.0521,342660.3543,1,1,0.1149,NaN,18,01,3.3971,NaN,3.0,18_3.0
18cl03,5,50,1,0,1,motion,-1,0.901,NaN,NaN,NaN,342662.5268,342662.8803,0,1,0.148,NaN,18,01,NaN,-0.901,3.0,18_3.0
18cl03,5,50,1,0,2,orientation,1,NaN,10.7057,11.331,15.9964,342663.6044,342663.9066,1,1,0.0062,NaN,18,01,10.7057,NaN,3.0,18_3.0
18cl03,6,1,1,0,1,motion,-1,0.4439,NaN,NaN,NaN,342683.1476,342683.5681,1,0,0.1962,NaN,18,01,NaN,-0.4439,3.0,18_3.0
18cl03,6,1,1,0,2,orientation,-1,NaN,10.7795,-12.7502,15.8276,342684.3174,342684.6224,0,1,0.2794,NaN,18,01,-10.7795,NaN,3.0,18_3.0
18cl03,6,2,1,0,1,motion,1,0.3854,NaN,NaN,NaN,342687.1647,342687.5822,1,1,0.0714,NaN,18,01,NaN,0.3854,3.0,18_3.0
18cl03,6,2,1,0,2,orientation,1,NaN,8.4977,7.3941,15.9688,342688.1904,342688.4976,1,1,0.1474,NaN,18,01,8.4977,NaN,3.0,18_3.0
18cl03,6,3,1,0,1,motion,1,0.8889,NaN,NaN,NaN,342690.99,342691.4036,1,1,0.0407,NaN,18,01,NaN,0.8889,3.0,18_3.0
18cl03,6,3,1,0,2,orientation,1,NaN,2.6699,2.6031,15.08,342691.9821,342692.2866,1,1,0.0857,NaN,18,01,2.6699,NaN,3.0,18_3.0
18cl03,6,4,1,0,1,motion,1,0.1521,NaN,NaN,NaN,342694.6551,342695.0701,0,0,0.1674,NaN,18,01,NaN,0.1521,3.0,18_3.0
18cl03,6,4,1,0,2,orientation,-1,NaN,3.3975,-3.6715,14.5385,342695.8056,342696.1127,0,1,0.4198,NaN,18,01,-3.3975,NaN,3.0,18_3.0
18cl03,6,5,1,0,1,motion,-1,0.5321,NaN,NaN,NaN,342699.0935,342699.5032,1,0,0.1171,NaN,18,01,NaN,-0.5321,3.0,18_3.0
18cl03,6,5,1,0,2,orientation,-1,NaN,1.1414,-0.4242,14.3423,342700.1577,342700.464,0,1,0.4043,NaN,18,01,-1.1414,NaN,3.0,18_3.0
18cl03,6,6,1,0,1,motion,1,0.0325,NaN,NaN,NaN,342703.3159,342703.7363,0,0,0.3645,NaN,18,01,NaN,0.0325,3.0,18_3.0
18cl03,6,6,1,0,2,orientation,-1,NaN,9.6799,-9.3989,14.8054,342704.6511,342704.9555,0,1,0.2492,NaN,18,01,-9.6799,NaN,3.0,18_3.0
18cl03,6,7,1,0,1,motion,-1,0.9014,NaN,NaN,NaN,342707.3001,342707.7075,0,1,0.202,NaN,18,01,NaN,-0.9014,3.0,18_3.0
18cl03,6,7,1,0,2,orientation,1,NaN,2.5476,2.3896,15.4525,342708.4685,342708.7707,1,1,0.0061,NaN,18,01,2.5476,NaN,3.0,18_3.0
18cl03,6,8,1,0,1,motion,-1,0.5798,NaN,NaN,NaN,342711.1336,342711.4906,0,1,0.1456,NaN,18,01,NaN,-0.5798,3.0,18_3.0
18cl03,6,8,1,0,2,orientation,1,NaN,6.3003,4.6564,14.0965,342712.2114,342712.5136,1,1,0.0062,NaN,18,01,6.3003,NaN,3.0,18_3.0
18cl03,6,9,1,0,1,motion,-1,0.7144,NaN,NaN,NaN,342714.8364,342715.1902,0,1,0.1271,NaN,18,01,NaN,-0.7144,3.0,18_3.0
18cl03,6,9,1,0,2,orientation,1,NaN,7.1038,6.0265,15.3643,342715.8608,342716.1629,0,0,0.1145,NaN,18,01,7.1038,NaN,3.0,18_3.0
18cl03,6,10,1,0,1,motion,-1,0.0337,NaN,NaN,NaN,342718.6019,342718.9567,0,1,0.2481,NaN,18,01,NaN,-0.0337,3.0,18_3.0
18cl03,6,10,1,0,2,orientation,1,NaN,6.3897,6.5656,15.1262,342719.7636,342720.0658,1,1,0.1624,NaN,18,01,6.3897,NaN,3.0,18_3.0
18cl03,6,11,1,0,1,motion,1,0.1961,NaN,NaN,NaN,342722.4545,342722.8641,1,1,0.1495,NaN,18,01,NaN,0.1961,3.0,18_3.0
18cl03,6,11,1,0,2,orientation,1,NaN,9.6711,9.9378,14.593,342723.5392,342723.8428,1,1,0.1467,NaN,18,01,9.6711,NaN,3.0,18_3.0
18cl03,6,12,1,0,1,motion,-1,0.1785,NaN,NaN,NaN,342726.6061,342726.9607,0,1,0.2281,NaN,18,01,NaN,-0.1785,3.0,18_3.0
18cl03,6,12,1,0,2,orientation,1,NaN,7.586,8.193,16.4648,342727.7475,342728.0497,1,1,0.0358,NaN,18,01,7.586,NaN,3.0,18_3.0
18cl03,6,13,1,0,1,motion,-1,0.2232,NaN,NaN,NaN,342730.2774,342730.6282,1,0,0.208,NaN,18,01,NaN,-0.2232,3.0,18_3.0
18cl03,6,13,1,0,2,orientation,-1,NaN,0.726,-0.7806,15.1567,342731.3639,342731.6662,1,0,0.0829,NaN,18,01,-0.726,NaN,3.0,18_3.0
18cl03,6,14,1,0,1,motion,1,0.4721,NaN,NaN,NaN,342733.5837,342733.9394,1,1,0.1938,NaN,18,01,NaN,0.4721,3.0,18_3.0
18cl03,6,14,1,0,2,orientation,1,NaN,0.9137,1.5554,14.7489,342734.6454,342734.9475,1,1,0.0061,NaN,18,01,0.9137,NaN,3.0,18_3.0
18cl03,6,15,1,0,1,motion,-1,0.4021,NaN,NaN,NaN,342737.2342,342737.5892,1,0,0.2875,NaN,18,01,NaN,-0.4021,3.0,18_3.0
18cl03,6,15,1,0,2,orientation,-1,NaN,2.56,-3.3328,15.9483,342738.4178,342738.7199,1,0,0.3257,NaN,18,01,-2.56,NaN,3.0,18_3.0
18cl03,6,16,1,0,1,motion,1,0.6724,NaN,NaN,NaN,342741.2773,342741.6277,1,1,0.2335,NaN,18,01,NaN,0.6724,3.0,18_3.0
18cl03,6,16,1,0,2,orientation,1,NaN,8.7544,9.4341,13.7629,342742.403,342742.7052,1,1,0.2922,NaN,18,01,8.7544,NaN,3.0,18_3.0
18cl03,6,17,1,0,1,motion,-1,0.2728,NaN,NaN,NaN,342745.0623,342745.4126,0,1,0.1596,NaN,18,01,NaN,-0.2728,3.0,18_3.0
18cl03,6,17,1,0,2,orientation,1,NaN,7.0324,7.276,15.4959,342746.1487,342746.451,1,1,0.1462,NaN,18,01,7.0324,NaN,3.0,18_3.0
18cl03,6,18,1,0,1,motion,-1,0.8636,NaN,NaN,NaN,342748.9881,342749.3428,0,1,0.1666,NaN,18,01,NaN,-0.8636,3.0,18_3.0
18cl03,6,18,1,0,2,orientation,1,NaN,6.3015,7.3866,14.7901,342750.0676,342750.3698,1,1,0.0061,NaN,18,01,6.3015,NaN,3.0,18_3.0
18cl03,6,19,1,0,1,motion,1,0.3424,NaN,NaN,NaN,342752.4841,342752.8383,1,1,0.2548,NaN,18,01,NaN,0.3424,3.0,18_3.0
18cl03,6,19,1,0,2,orientation,1,NaN,2.868,2.3188,13.1688,342753.6198,342753.9224,1,1,0.0061,NaN,18,01,2.868,NaN,3.0,18_3.0
18cl03,6,20,1,0,1,motion,1,0.3588,NaN,NaN,NaN,342755.8514,342756.2049,1,1,0.1834,NaN,18,01,NaN,0.3588,3.0,18_3.0
18cl03,6,20,1,0,2,orientation,1,NaN,5.8576,6.2247,15.0628,342756.9314,342757.2336,1,1,0.0061,NaN,18,01,5.8576,NaN,3.0,18_3.0
18cl03,6,21,1,0,1,motion,-1,0.455,NaN,NaN,NaN,342759.1254,342759.4768,0,1,0.1126,NaN,18,01,NaN,-0.455,3.0,18_3.0
18cl03,6,21,1,0,2,orientation,1,NaN,3.6134,5.0512,14.3027,342760.1485,342760.4507,1,1,0.0061,NaN,18,01,3.6134,NaN,3.0,18_3.0
18cl03,6,22,1,0,1,motion,-1,0.4129,NaN,NaN,NaN,342762.5992,342762.9547,0,1,0.1376,NaN,18,01,NaN,-0.4129,3.0,18_3.0
18cl03,6,22,1,0,2,orientation,1,NaN,10.2764,9.05,14.8878,342763.6516,342763.9539,1,1,2.5144,NaN,18,01,10.2764,NaN,3.0,18_3.0
18cl03,6,23,1,0,1,motion,-1,0.0877,NaN,NaN,NaN,342768.7823,342769.198,0,1,0.0542,NaN,18,01,NaN,-0.0877,3.0,18_3.0
18cl03,6,23,1,0,2,orientation,1,NaN,9.672,9.134,15.2985,342769.8031,342770.1099,1,1,0.1195,NaN,18,01,9.672,NaN,3.0,18_3.0
18cl03,6,24,1,0,1,motion,1,0.0181,NaN,NaN,NaN,342772.6306,342773.0481,0,0,0.0921,NaN,18,01,NaN,0.0181,3.0,18_3.0
18cl03,6,24,1,0,2,orientation,-1,NaN,9.1094,-9.9052,15.2364,342773.6772,342773.9817,0,1,0.3431,NaN,18,01,-9.1094,NaN,3.0,18_3.0
18cl03,6,25,1,0,1,motion,1,0.5681,NaN,NaN,NaN,342776.2204,342776.6305,1,1,0.0789,NaN,18,01,NaN,0.5681,3.0,18_3.0
18cl03,6,25,1,0,2,orientation,1,NaN,10.4592,11.8026,15.7465,342777.315,342777.6171,1,1,0.1642,NaN,18,01,10.4592,NaN,3.0,18_3.0
18cl03,6,26,1,0,1,motion,1,0.9432,NaN,NaN,NaN,342780.1722,342780.5257,1,1,0.1185,NaN,18,01,NaN,0.9432,3.0,18_3.0
18cl03,6,26,1,0,2,orientation,1,NaN,6.779,8.5249,15.5776,342781.1882,342781.4904,1,1,0.3075,NaN,18,01,6.779,NaN,3.0,18_3.0
18cl03,6,27,1,0,1,motion,-1,0.0068,NaN,NaN,NaN,342783.8124,342784.1637,1,0,0.1451,NaN,18,01,NaN,-0.0068,3.0,18_3.0
18cl03,6,27,1,0,2,orientation,-1,NaN,10.0968,-10.1647,13.3075,342784.8828,342785.185,0,1,0.3083,NaN,18,01,-10.0968,NaN,3.0,18_3.0
18cl03,6,28,1,0,1,motion,1,0.7759,NaN,NaN,NaN,342787.6414,342787.9921,1,1,0.1241,NaN,18,01,NaN,0.7759,3.0,18_3.0
18cl03,6,28,1,0,2,orientation,1,NaN,1.032,0.0755,14.8001,342788.6432,342788.9454,1,1,0.2915,NaN,18,01,1.032,NaN,3.0,18_3.0
18cl03,6,29,1,0,1,motion,-1,0.3102,NaN,NaN,NaN,342791.5292,342791.8866,0,1,0.1976,NaN,18,01,NaN,-0.3102,3.0,18_3.0
18cl03,6,29,1,0,2,orientation,1,NaN,2.9768,3.9339,14.358,342792.5966,342792.8988,1,1,0.2425,NaN,18,01,2.9768,NaN,3.0,18_3.0
18cl03,6,30,1,0,1,motion,1,0.133,NaN,NaN,NaN,342795.2084,342795.56,1,1,0.1568,NaN,18,01,NaN,0.133,3.0,18_3.0
18cl03,6,30,1,0,2,orientation,1,NaN,6.9281,5.6175,16.7726,342796.2421,342796.5443,1,1,0.2279,NaN,18,01,6.9281,NaN,3.0,18_3.0
18cl03,6,31,1,0,1,motion,1,0.2431,NaN,NaN,NaN,342799.0484,342799.4026,1,1,0.0747,NaN,18,01,NaN,0.2431,3.0,18_3.0
18cl03,6,31,1,0,2,orientation,1,NaN,8.1116,8.7155,14.3827,342800.0041,342800.3063,1,1,0.2589,NaN,18,01,8.1116,NaN,3.0,18_3.0
18cl03,6,32,1,0,1,motion,1,0.783,NaN,NaN,NaN,342802.8661,342803.2232,1,1,0.11,NaN,18,01,NaN,0.783,3.0,18_3.0
18cl03,6,32,1,0,2,orientation,1,NaN,5.7808,7.5989,14.604,342803.8593,342804.1616,1,1,0.2116,NaN,18,01,5.7808,NaN,3.0,18_3.0
18cl03,6,33,1,0,1,motion,1,0.8258,NaN,NaN,NaN,342806.6741,342807.026,1,1,0.0993,NaN,18,01,NaN,0.8258,3.0,18_3.0
18cl03,6,33,1,0,2,orientation,1,NaN,8.1949,8.7076,16.7385,342807.6512,342807.9544,1,1,0.1149,NaN,18,01,8.1949,NaN,3.0,18_3.0
18cl03,6,34,1,0,1,motion,-1,0.8627,NaN,NaN,NaN,342809.9926,342810.3426,0,1,0.2069,NaN,18,01,NaN,-0.8627,3.0,18_3.0
18cl03,6,34,1,0,2,orientation,1,NaN,6.631,6.6973,14.9102,342811.1072,342811.4095,1,1,0.1479,NaN,18,01,6.631,NaN,3.0,18_3.0
18cl03,6,35,1,0,1,motion,-1,0.6719,NaN,NaN,NaN,342813.6239,342814.0321,0,1,0.0534,NaN,18,01,NaN,-0.6719,3.0,18_3.0
18cl03,6,35,1,0,2,orientation,1,NaN,4.5,5.8341,14.5198,342814.6676,342814.9743,1,1,0.135,NaN,18,01,4.5,NaN,3.0,18_3.0
18cl03,6,36,1,0,1,motion,-1,0.5371,NaN,NaN,NaN,342817.4037,342817.8133,0,1,0.0159,NaN,18,01,NaN,-0.5371,3.0,18_3.0
18cl03,6,36,1,0,2,orientation,1,NaN,3.7625,4.6735,14.2294,342818.4099,342818.7141,1,1,0.1221,NaN,18,01,3.7625,NaN,3.0,18_3.0
18cl03,6,37,1,0,1,motion,-1,0.8259,NaN,NaN,NaN,342821.315,342821.7304,0,1,0.0005,NaN,18,01,NaN,-0.8259,3.0,18_3.0
18cl03,6,37,1,0,2,orientation,1,NaN,1.4328,0.9077,13.8247,342822.2686,342822.5745,1,1,0.1017,NaN,18,01,1.4328,NaN,3.0,18_3.0
18cl03,6,38,1,0,1,motion,1,0.7389,NaN,NaN,NaN,342824.6464,342825.0586,1,1,0.2576,NaN,18,01,NaN,0.7389,3.0,18_3.0
18cl03,6,38,1,0,2,orientation,1,NaN,10.4908,9.0947,15.5399,342825.8444,342826.1466,1,1,0.1935,NaN,18,01,10.4908,NaN,3.0,18_3.0
18cl03,6,39,1,0,1,motion,-1,0.7291,NaN,NaN,NaN,342828.5328,342828.8887,0,1,0.2846,NaN,18,01,NaN,-0.7291,3.0,18_3.0
18cl03,6,39,1,0,2,orientation,1,NaN,3.2029,3.5081,15.1903,342829.7313,342830.0335,1,1,0.1467,NaN,18,01,3.2029,NaN,3.0,18_3.0
18cl03,6,40,1,0,1,motion,1,0.7397,NaN,NaN,NaN,342832.1983,342832.5553,1,1,0.2169,NaN,18,01,NaN,0.7397,3.0,18_3.0
18cl03,6,40,1,0,2,orientation,1,NaN,0.3319,1.2387,14.1975,342833.2829,342833.586,1,1,0.2907,NaN,18,01,0.3319,NaN,3.0,18_3.0
18cl03,6,41,1,0,1,motion,-1,0.5363,NaN,NaN,NaN,342836.3432,342836.6942,0,1,0.0468,NaN,18,01,NaN,-0.5363,3.0,18_3.0
18cl03,6,41,1,0,2,orientation,1,NaN,6.955,6.8981,17.0777,342837.3313,342837.6335,1,1,0.0827,NaN,18,01,6.955,NaN,3.0,18_3.0
18cl03,6,42,1,0,1,motion,1,0.7585,NaN,NaN,NaN,342839.7436,342840.1008,1,1,0.1919,NaN,18,01,NaN,0.7585,3.0,18_3.0
18cl03,6,42,1,0,2,orientation,1,NaN,0.1517,0.2196,13.3943,342840.8215,342841.1236,1,1,0.0061,NaN,18,01,0.1517,NaN,3.0,18_3.0
18cl03,6,43,1,0,1,motion,1,0.2453,NaN,NaN,NaN,342843.0353,342843.3893,1,1,0.1519,NaN,18,01,NaN,0.2453,3.0,18_3.0
18cl03,6,43,1,0,2,orientation,1,NaN,2.5109,4.1521,15.3115,342844.0519,342844.3541,1,1,0.0061,NaN,18,01,2.5109,NaN,3.0,18_3.0
18cl03,6,44,1,0,1,motion,1,0.3409,NaN,NaN,NaN,342846.6916,342847.0439,1,1,0.0803,NaN,18,01,NaN,0.3409,3.0,18_3.0
18cl03,6,44,1,0,2,orientation,1,NaN,1.5286,1.2616,15.1362,342847.6861,342847.9883,1,1,0.1763,NaN,18,01,1.5286,NaN,3.0,18_3.0
18cl03,6,45,1,0,1,motion,-1,0.3957,NaN,NaN,NaN,342850.1068,342850.4574,0,1,0.1233,NaN,18,01,NaN,-0.3957,3.0,18_3.0
18cl03,6,45,1,0,2,orientation,1,NaN,2.4201,1.9998,14.2272,342851.1714,342851.4735,1,1,0.0061,NaN,18,01,2.4201,NaN,3.0,18_3.0
18cl03,6,46,1,0,1,motion,-1,0.9407,NaN,NaN,NaN,342853.4951,342853.8499,0,1,0.0903,NaN,18,01,NaN,-0.9407,3.0,18_3.0
18cl03,6,46,1,0,2,orientation,1,NaN,4.4176,4.3302,15.3545,342854.5307,342854.8329,1,1,0.0363,NaN,18,01,4.4176,NaN,3.0,18_3.0
18cl03,6,47,1,0,1,motion,-1,0.691,NaN,NaN,NaN,342857.2114,342857.5663,0,1,0.0378,NaN,18,01,NaN,-0.691,3.0,18_3.0
18cl03,6,47,1,0,2,orientation,1,NaN,3.5397,4.2155,14.4711,342858.1794,342858.4815,1,1,0.0666,NaN,18,01,3.5397,NaN,3.0,18_3.0
18cl03,6,48,1,0,1,motion,-1,0.7445,NaN,NaN,NaN,342860.8568,342861.2783,0,1,0.0006,NaN,18,01,NaN,-0.7445,3.0,18_3.0
18cl03,6,48,1,0,2,orientation,1,NaN,2.0379,0.9367,16.4969,342861.8432,342862.1453,1,1,0.0061,NaN,18,01,2.0379,NaN,3.0,18_3.0
18cl03,6,49,1,0,1,motion,1,0.1744,NaN,NaN,NaN,342863.951,342864.3048,1,1,0.2122,NaN,18,01,NaN,0.1744,3.0,18_3.0
18cl03,6,49,1,0,2,orientation,1,NaN,4.578,4.5365,14.6977,342865.0601,342865.3622,1,1,2.4185,NaN,18,01,4.578,NaN,3.0,18_3.0
18cl03,6,50,1,0,1,motion,1,0.6021,NaN,NaN,NaN,342870.0732,342870.4264,1,1,0.1229,NaN,18,01,NaN,0.6021,3.0,18_3.0
18cl03,6,50,1,0,2,orientation,1,NaN,3.8387,4.1429,16.055,342871.0926,342871.3948,1,1,0.0345,NaN,18,01,3.8387,NaN,3.0,18_3.0
18cl04,1,1,1,1,1,orientation,1,NaN,0.1704,0.3391,15.8183,342970.5366,342970.8388,1,1,0.7337,NaN,18,01,0.1704,NaN,4.0,18_4.0
18cl04,1,1,1,1,2,motion,1,0.7592,NaN,NaN,NaN,342972.0763,342972.4314,1,1,0.15,NaN,18,01,NaN,0.7592,4.0,18_4.0
18cl04,1,2,1,1,1,orientation,1,NaN,10.5052,10.5318,14.4697,342974.9041,342975.2063,1,1,0.1737,NaN,18,01,10.5052,NaN,4.0,18_4.0
18cl04,1,2,1,1,2,motion,1,0.695,NaN,NaN,NaN,342975.9177,342976.2675,1,1,0.5048,NaN,18,01,NaN,0.695,4.0,18_4.0
18cl04,1,3,1,1,1,orientation,-1,NaN,8.1611,-6.173,14.6291,342978.889,342979.1911,0,1,0.1889,NaN,18,01,-8.1611,NaN,4.0,18_4.0
18cl04,1,3,1,1,2,motion,1,0.2586,NaN,NaN,NaN,342979.9507,342980.3014,1,1,0.0072,NaN,18,01,NaN,0.2586,4.0,18_4.0
18cl04,1,4,1,1,1,orientation,1,NaN,9.083,10.242,15.3,342982.8727,342983.1773,1,1,0.1707,NaN,18,01,9.083,NaN,4.0,18_4.0
18cl04,1,4,1,1,2,motion,1,0.9082,NaN,NaN,NaN,342983.8559,342984.2717,1,1,0.2448,NaN,18,01,NaN,0.9082,4.0,18_4.0
18cl04,1,5,1,1,1,orientation,-1,NaN,7.7495,-8.2284,15.2429,342986.4741,342986.7811,0,1,0.0885,NaN,18,01,-7.7495,NaN,4.0,18_4.0
18cl04,1,5,1,1,2,motion,1,0.5887,NaN,NaN,NaN,342987.4247,342987.8387,1,1,0.0005,NaN,18,01,NaN,0.5887,4.0,18_4.0
18cl04,1,6,1,1,1,orientation,-1,NaN,3.7535,-3.4302,15.619,342990.366,342990.6706,0,1,0.2782,NaN,18,01,-3.7535,NaN,4.0,18_4.0
18cl04,1,6,1,1,2,motion,1,0.1423,NaN,NaN,NaN,342991.5044,342991.9218,1,1,0.2744,NaN,18,01,NaN,0.1423,4.0,18_4.0
18cl04,1,7,1,1,1,orientation,1,NaN,8.7553,10.4182,14.9816,342994.5871,342994.8915,1,1,0.2645,NaN,18,01,8.7553,NaN,4.0,18_4.0
18cl04,1,7,1,1,2,motion,1,0.2101,NaN,NaN,NaN,342995.7123,342996.1334,1,1,0.2713,NaN,18,01,NaN,0.2101,4.0,18_4.0
18cl04,1,8,1,1,1,orientation,-1,NaN,7.2973,-5.1187,14.7088,342998.8168,342999.1212,0,1,0.2759,NaN,18,01,-7.2973,NaN,4.0,18_4.0
18cl04,1,8,1,1,2,motion,1,0.4054,NaN,NaN,NaN,342999.954,343000.3714,1,1,0.3686,NaN,18,01,NaN,0.4054,4.0,18_4.0
18cl04,1,9,1,1,1,orientation,1,NaN,10.4051,10.1232,15.6345,343003.0387,343003.3408,1,1,0.2796,NaN,18,01,10.4051,NaN,4.0,18_4.0
18cl04,1,9,1,1,2,motion,1,0.5987,NaN,NaN,NaN,343004.1572,343004.5133,1,1,0.3398,NaN,18,01,NaN,0.5987,4.0,18_4.0
18cl04,1,10,1,1,1,orientation,1,NaN,4.9319,4.0007,15.4781,343007.0119,343007.314,0,0,0.1631,NaN,18,01,4.9319,NaN,4.0,18_4.0
18cl04,1,10,1,1,2,motion,-1,0.5294,NaN,NaN,NaN,343008.0451,343008.3975,1,0,0.4547,NaN,18,01,NaN,-0.5294,4.0,18_4.0
18cl04,1,11,1,1,1,orientation,-1,NaN,4.6853,-3.0797,14.3634,343011.2822,343011.5844,1,0,0.6596,NaN,18,01,-4.6853,NaN,4.0,18_4.0
18cl04,1,11,1,1,2,motion,-1,0.8492,NaN,NaN,NaN,343012.7658,343013.1154,0,1,0.7129,NaN,18,01,NaN,-0.8492,4.0,18_4.0
18cl04,1,12,1,1,1,orientation,1,NaN,5.1007,6.7321,16.0341,343016.0618,343016.364,1,1,0.2799,NaN,18,01,5.1007,NaN,4.0,18_4.0
18cl04,1,12,1,1,2,motion,1,0.1144,NaN,NaN,NaN,343017.1655,343017.5157,1,1,0.1046,NaN,18,01,NaN,0.1144,4.0,18_4.0
18cl04,1,13,1,1,1,orientation,1,NaN,5.8689,7.0123,15.1482,343019.7352,343020.0375,1,1,0.287,NaN,18,01,5.8689,NaN,4.0,18_4.0
18cl04,1,13,1,1,2,motion,1,0.8259,NaN,NaN,NaN,343020.861,343021.2136,1,1,0.3915,NaN,18,01,NaN,0.8259,4.0,18_4.0
18cl04,1,14,1,1,1,orientation,-1,NaN,7.9753,-8.3391,14.105,343023.9783,343024.2805,1,0,0.3474,NaN,18,01,-7.9753,NaN,4.0,18_4.0
18cl04,1,14,1,1,2,motion,-1,0.2363,NaN,NaN,NaN,343025.149,343025.5016,0,1,0.5198,NaN,18,01,NaN,-0.2363,4.0,18_4.0
18cl04,1,15,1,1,1,orientation,-1,NaN,4.9317,-6.6795,14.1258,343027.8613,343028.1657,0,1,0.3195,NaN,18,01,-4.9317,NaN,4.0,18_4.0
18cl04,1,15,1,1,2,motion,1,0.2281,NaN,NaN,NaN,343029.0242,343029.4366,1,1,0.6153,NaN,18,01,NaN,0.2281,4.0,18_4.0
18cl04,1,16,1,1,1,orientation,1,NaN,2.5996,3.3251,14.7417,343032.4511,343032.7532,0,0,0.3231,NaN,18,01,2.5996,NaN,4.0,18_4.0
18cl04,1,16,1,1,2,motion,-1,0.0102,NaN,NaN,NaN,343033.6145,343033.9646,1,0,1.8638,NaN,18,01,NaN,-0.0102,4.0,18_4.0
18cl04,1,17,1,1,1,orientation,-1,NaN,10.1206,-10.28,14.8443,343038.1664,343038.4687,0,1,0.2393,NaN,18,01,-10.1206,NaN,4.0,18_4.0
18cl04,1,17,1,1,2,motion,1,0.3782,NaN,NaN,NaN,343039.2619,343039.6127,1,1,0.9203,NaN,18,01,NaN,0.3782,4.0,18_4.0
18cl04,1,18,1,1,1,orientation,1,NaN,2.7936,2.4771,16.0147,343042.6065,343042.91,0,0,0.3271,NaN,18,01,2.7936,NaN,4.0,18_4.0
18cl04,1,18,1,1,2,motion,-1,0.3062,NaN,NaN,NaN,343043.7883,343044.1445,1,0,0.964,NaN,18,01,NaN,-0.3062,4.0,18_4.0
18cl04,1,19,1,1,1,orientation,-1,NaN,7.1458,-7.108,14.7374,343046.9329,343047.235,0,1,0.242,NaN,18,01,-7.1458,NaN,4.0,18_4.0
18cl04,1,19,1,1,2,motion,1,0.4602,NaN,NaN,NaN,343048.0305,343048.3807,1,1,0.8552,NaN,18,01,NaN,0.4602,4.0,18_4.0
18cl04,1,20,1,1,1,orientation,-1,NaN,5.6698,-4.4639,15.4353,343051.4105,343051.7128,0,1,0.3082,NaN,18,01,-5.6698,NaN,4.0,18_4.0
