Subject,File,Task,Trial_ID,Status
sub24,czy1_sess2,task1,537,OK
sub24,czy1_sess2,task1,538,OK
sub24,czy1_sess2,task1,539,OK
sub24,czy1_sess2,task1,540,OK
sub24,czy1_sess2,task1,541,OK
sub24,czy1_sess2,task1,542,OK
sub24,czy1_sess2,task1,543,OK
sub24,czy1_sess2,task1,544,OK
sub24,czy1_sess2,task1,545,OK
sub24,czy1_sess2,task1,546,OK
sub24,czy1_sess2,task1,547,OK
sub24,czy1_sess2,task1,548,OK
sub24,czy1_sess2,task1,549,OK
sub24,czy1_sess2,task1,550,OK
sub24,czy1_sess2,task1,551,OK
sub24,czy1_sess2,task1,552,OK
sub24,czy1_sess2,task1,553,OK
sub24,czy1_sess2,task1,554,OK
sub24,czy1_sess2,task1,555,OK
sub24,czy1_sess2,task1,556,OK
sub24,czy1_sess2,task1,557,OK
sub24,czy1_sess2,task1,558,OK
sub24,czy1_sess2,task1,559,OK
sub24,czy1_sess2,task1,560,OK
sub24,czy1_sess2,task1,561,OK
sub24,czy1_sess2,task1,562,OK
sub24,czy1_sess2,task1,563,OK
sub24,czy1_sess2,task1,564,OK
sub24,czy1_sess2,task1,565,OK
sub24,czy1_sess2,task1,566,OK
sub24,czy1_sess2,task1,567,OK
sub24,czy1_sess2,task1,568,OK
sub24,czy1_sess2,task1,569,OK
sub24,czy1_sess2,task1,570,OK
sub24,czy1_sess2,task1,571,OK
sub24,czy1_sess2,task1,572,OK
sub24,czy1_sess2,task1,573,OK
sub24,czy1_sess2,task1,574,OK
sub24,czy1_sess2,task1,575,OK
sub24,czy1_sess2,task1,576,OK
sub24,czy1_sess2,task1,577,OK
sub24,czy1_sess2,task1,578,OK
sub24,czy1_sess2,task1,579,OK
sub24,czy1_sess2,task1,580,OK
sub24,czy1_sess2,task1,581,OK
sub24,czy1_sess2,task1,582,OK
sub24,czy1_sess2,task1,583,OK
sub24,czy1_sess2,task1,584,OK
sub24,czy1_sess2,task1,585,OK
sub24,czy1_sess2,task1,586,OK
sub24,czy1_sess2,task1,587,OK
sub24,czy1_sess2,task1,588,OK
sub24,czy1_sess2,task1,589,OK
sub24,czy1_sess2,task1,590,OK
sub24,czy1_sess2,task1,591,OK
sub24,czy1_sess2,task1,592,OK
sub24,czy1_sess2,task1,593,OK
sub24,czy1_sess2,task1,594,OK
sub24,czy1_sess2,task1,595,OK
sub24,czy1_sess2,task1,596,OK
sub24,czy1_sess2,task1,597,OK
sub24,czy1_sess2,task1,598,OK
sub24,czy1_sess2,task1,599,OK
sub24,czy1_sess2,task1,600,OK
sub24,czy1_sess2,task1,601,OK
sub24,czy1_sess2,task1,602,OK
sub24,czy1_sess2,task1,603,OK
sub24,czy1_sess2,task1,604,OK
sub24,czy1_sess2,task1,605,OK
sub24,czy1_sess2,task1,606,OK
sub24,czy1_sess2,task1,607,OK
sub24,czy1_sess2,task1,608,OK
sub24,czy1_sess2,task1,609,OK
sub24,czy1_sess2,task1,610,OK
sub24,czy1_sess2,task1,611,OK
sub24,czy1_sess2,task1,612,OK
sub24,czy1_sess2,task1,613,OK
sub24,czy1_sess2,task1,614,OK
sub24,czy1_sess2,task1,615,OK
sub24,czy1_sess2,task1,616,OK
sub24,czy1_sess2,task1,617,OK
sub24,czy1_sess2,task1,618,OK
sub24,czy1_sess2,task1,619,OK
