train_time,test_time,mean_auc,sem_auc,t_value_vs_0.5,cluster_corrected_significant
0.08199999999999996,-0.18799999999999997,0.4985733105998796,0.005251062223709256,-0.27169539025433515,0
0.08199999999999996,-0.18599999999999997,0.4994199273933306,0.005571403347383357,-0.10411606744319901,0
0.08199999999999996,-0.184,0.5003683471043692,0.005859009301603514,0.06286849626066411,0
0.08199999999999996,-0.182,0.5018346949502364,0.006075650435310793,0.3019750674879926,0
0.08199999999999996,-0.18,0.5028699508258552,0.006337196850420481,0.45287386420145154,0
0.08199999999999996,-0.178,0.5035432866118902,0.006778127672016638,0.5227530054529071,0
0.08199999999999996,-0.176,0.5031249205327607,0.007197914853338233,0.43414246992813466,0
0.08199999999999996,-0.174,0.5024429985626027,0.007518103643584915,0.32494877410837913,0
0.08199999999999996,-0.172,0.5019024128192244,0.007763621444099016,0.24504193473658795,0
0.08199999999999996,-0.16999999999999998,0.502310689165482,0.007947625578532786,0.29073956021826297,0
0.08199999999999996,-0.16799999999999998,0.5030184210483546,0.008070607461425438,0.3740017170679528,0
0.08199999999999996,-0.16599999999999998,0.504059109662089,0.008199194267200628,0.4950620182676596,0
0.08199999999999996,-0.16399999999999998,0.5046084366870754,0.008216426146204475,0.560880923782671,0
0.08199999999999996,-0.16199999999999998,0.505309481457864,0.008037138821886034,0.6606183587877954,0
0.08199999999999996,-0.15999999999999998,0.505437157154567,0.0077877666726534674,0.69816641703706,0
0.08199999999999996,-0.15799999999999997,0.5046881888373591,0.007544347687897083,0.6214173883952978,0
0.08199999999999996,-0.15599999999999997,0.5029893306760492,0.007347707188490425,0.4068385687349887,0
0.08199999999999996,-0.15399999999999997,0.5017378412270024,0.007100425039119138,0.24475171802081777,0
0.08199999999999996,-0.15199999999999997,0.5011984844760585,0.006900494976279519,0.1736809432045515,0
0.08199999999999996,-0.14999999999999997,0.500938124645398,0.006595827602188238,0.14223001296859555,0
0.08199999999999996,-0.14799999999999996,0.5012384174381979,0.006163721495004358,0.2009204081011294,0
0.08199999999999996,-0.14599999999999996,0.5015092771126509,0.005829227075716448,0.25891547765199224,0
0.08199999999999996,-0.14399999999999996,0.5020630650180213,0.0054420397801429815,0.3790977466848313,0
0.08199999999999996,-0.14199999999999996,0.5023787502849613,0.0050518982442048785,0.47086266784766473,0
0.08199999999999996,-0.13999999999999996,0.5015517818532735,0.004851129362713515,0.3198805344587596,0
0.08199999999999996,-0.138,0.50053873252253,0.004789708908663351,0.11247709052957944,0
0.08199999999999996,-0.136,0.499946410314341,0.004784340134810204,-0.011201060992515489,0
0.08199999999999996,-0.134,0.498935549931075,0.005199855402244355,-0.20470762869012307,0
0.08199999999999996,-0.132,0.49849533352044917,0.005489466919507106,-0.2741006552392211,0
0.08199999999999996,-0.13,0.4986653621735063,0.005748334788158367,-0.23217816562164126,0
0.08199999999999996,-0.128,0.4992844354327994,0.005957806872745402,-0.12010536468948203,0
0.08199999999999996,-0.126,0.4992341244934883,0.006020677087360734,-0.1272075375242278,0
0.08199999999999996,-0.124,0.49913797798828047,0.006202710085670456,-0.1389750608707178,0
0.08199999999999996,-0.122,0.498839379021465,0.00666849737742141,-0.17404535277537853,0
0.08199999999999996,-0.12,0.49918338131017953,0.006701046260254834,-0.12186435641611082,0
0.08199999999999996,-0.118,0.4994613629361947,0.006759009225916878,-0.07969171897856892,0
0.08199999999999996,-0.11599999999999999,0.49933369663750055,0.00668090609211543,-0.09973248438348098,0
0.08199999999999996,-0.11399999999999999,0.4987868126219328,0.006561605016043326,-0.18489186336282473,0
0.08199999999999996,-0.11199999999999999,0.4978807861638021,0.006373164441654378,-0.33252144293451275,0
